hgnc_id	symbol	name	location	location_sortable
HGNC:29093	ZC3H11A	zinc finger CCCH-type containing 11A	1q32.1	01q32.1
HGNC:25659	ZC3H11B	zinc finger CCCH-type containing 11B	1q41	01q41
HGNC:26259	ZC3H12A	zinc finger CCCH-type containing 12A	1p34.3	01p34.3
HGNC:17407	ZC3H12B	zinc finger CCCH-type containing 12B	Xq11.2-q12	Xq11.2-q12
HGNC:29362	ZC3H12C	zinc finger CCCH-type containing 12C	11q22.3	11q22.3
HGNC:21175	ZC3H12D	zinc finger CCCH-type containing 12D	6q25.1	06q25.1
HGNC:20368	ZC3H13	zinc finger CCCH-type containing 13	13q14.13	13q14.13
HGNC:20509	ZC3H14	zinc finger CCCH-type containing 14	14q31.3	14q31.3
HGNC:29528	ZC3H15	zinc finger CCCH-type containing 15	2q32.1	02q32.1
HGNC:25091	ZC3H18	zinc finger CCCH-type containing 18	16q24.2	16q24.2
HGNC:23721	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1	7q34	07q34
HGNC:22423	ZC3HAV1L	zinc finger CCCH-type containing, antiviral 1 like	7q34	07q34
HGNC:29913	ZC3HC1	zinc finger C3HC-type containing 1	7q32.2	07q32.2
HGNC:24931	ZC4H2	zinc finger C4H2-type containing	Xq11.2	Xq11.2
HGNC:22916	ZCCHC2	zinc finger CCHC-type containing 2	18q21.33	18q21.33
HGNC:16230	ZCCHC3	zinc finger CCHC-type containing 3	20p13	20p13
HGNC:22917	ZCCHC4	zinc finger CCHC-type containing 4	4p15.2	04p15.2
HGNC:26209	ZCCHC7	zinc finger CCHC-type containing 7	9p13.2	09p13.2
HGNC:25265	ZCCHC8	zinc finger CCHC-type containing 8	12q24.31	12q24.31
HGNC:25424	ZCCHC9	zinc finger CCHC-type containing 9	5q14.1	05q14.1
HGNC:25954	ZCCHC10	zinc finger CCHC-type containing 10	5q31.1	05q31.1
HGNC:27273	ZCCHC12	zinc finger CCHC-type containing 12	Xq24	Xq24
HGNC:31749	ZCCHC13	zinc finger CCHC-type containing 13	Xq13.2	Xq13.2
HGNC:24134	ZCCHC14	zinc finger CCHC-type containing 14	16q24.2	16q24.2
HGNC:30246	ZCCHC17	zinc finger CCHC-type containing 17	1p35.2	01p35.2
HGNC:32459	ZCCHC18	zinc finger CCHC-type containing 18	Xq22.2	Xq22.2
HGNC:26911	ZCCHC24	zinc finger CCHC-type containing 24	10q22.3	10q22.3
HGNC:29620	ZCRB1	zinc finger CCHC-type and RNA binding motif containing 1	12q12	12q12
HGNC:23486	ZCWPW1	zinc finger CW-type and PWWP domain containing 1	7q22.1	07q22.1
HGNC:23574	ZCWPW2	zinc finger CW-type and PWWP domain containing 2	3p24.1	03p24.1
HGNC:29313	ZDBF2	zinc finger DBF-type containing 2	2q33.3	02q33.3
HGNC:17916	ZDHHC1	zinc finger DHHC-type containing 1	16q22.1	16q22.1
HGNC:18469	ZDHHC2	zinc finger DHHC-type palmitoyltransferase 2	8p22	08p22
HGNC:18470	ZDHHC3	zinc finger DHHC-type palmitoyltransferase 3	3p21.31	03p21.31
HGNC:18471	ZDHHC4	zinc finger DHHC-type palmitoyltransferase 4	7p22.1	07p22.1
HGNC:18472	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5	11q12.1	11q12.1
HGNC:19160	ZDHHC6	zinc finger DHHC-type palmitoyltransferase 6	10q25.2	10q25.2
HGNC:18459	ZDHHC7	zinc finger DHHC-type palmitoyltransferase 7	16q24.1	16q24.1
HGNC:18474	ZDHHC8	zinc finger DHHC-type palmitoyltransferase 8	22q11.21	22q11.21
HGNC:18475	ZDHHC9	zinc finger DHHC-type palmitoyltransferase 9	Xq26.1	Xq26.1
HGNC:19158	ZDHHC11	zinc finger DHHC-type containing 11	5p15.33	05p15.33
HGNC:32962	ZDHHC11B	zinc finger DHHC-type containing 11B	5p15.33	05p15.33
HGNC:19159	ZDHHC12	zinc finger DHHC-type palmitoyltransferase 12	9q34.11	09q34.11
HGNC:18413	ZDHHC13	zinc finger DHHC-type palmitoyltransferase 13	11p15.1	11p15.1
HGNC:20341	ZDHHC14	zinc finger DHHC-type palmitoyltransferase 14	6q25.3	06q25.3
HGNC:20342	ZDHHC15	zinc finger DHHC-type palmitoyltransferase 15	Xq13.3	Xq13.3
HGNC:20714	ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16	10q24.1	10q24.1
HGNC:18412	ZDHHC17	zinc finger DHHC-type palmitoyltransferase 17	12q21.2	12q21.2
HGNC:20712	ZDHHC18	zinc finger DHHC-type palmitoyltransferase 18	1p36.11	01p36.11
HGNC:20713	ZDHHC19	zinc finger DHHC-type palmitoyltransferase 19	3q29	03q29
HGNC:20749	ZDHHC20	zinc finger DHHC-type palmitoyltransferase 20	13q12.11	13q12.11
HGNC:20750	ZDHHC21	zinc finger DHHC-type palmitoyltransferase 21	9p22.3	09p22.3
HGNC:20106	ZDHHC22	zinc finger DHHC-type palmitoyltransferase 22	14q24.3	14q24.3
HGNC:28654	ZDHHC23	zinc finger DHHC-type palmitoyltransferase 23	3q13.31	03q13.31
HGNC:27387	ZDHHC24	zinc finger DHHC-type containing 24	11q13.2	11q13.2
HGNC:11642	ZEB1	zinc finger E-box binding homeobox 1	10p11.22	10p11.22
HGNC:14881	ZEB2	zinc finger E-box binding homeobox 2	2q22.3	02q22.3
HGNC:30960	ZER1	zyg-11 related cell cycle regulator	9q34.11	09q34.11
HGNC:25858	ZFAND1	zinc finger AN1-type containing 1	8q21.13	08q21.13
HGNC:28073	ZFAND2A	zinc finger AN1-type containing 2A	7p22.3	07p22.3
HGNC:25206	ZFAND2B	zinc finger AN1-type containing 2B	2q35	02q35
HGNC:18019	ZFAND3	zinc finger AN1-type containing 3	6p21.2	06p21.2
HGNC:23504	ZFAND4	zinc finger AN1-type containing 4	10q11.22	10q11.22
HGNC:13008	ZFAND5	zinc finger AN1-type containing 5	9q21.13	09q21.13
HGNC:30164	ZFAND6	zinc finger AN1-type containing 6	15q25.1	15q25.1
HGNC:19899	ZFAT	zinc finger and AT-hook domain containing	8q24.22	08q24.22
HGNC:28328	ZFC3H1	zinc finger C3H1-type containing	12q21.1	12q21.1
HGNC:20152	ZFHX2	zinc finger homeobox 2	14q11.2	14q11.2
HGNC:777	ZFHX3	zinc finger homeobox 3	16q22.2-q22.3	16q22.2-q22.3
HGNC:30939	ZFHX4	zinc finger homeobox 4	8q21.13	08q21.13
HGNC:23328	ZFP1	ZFP1 zinc finger protein	16q23.1	16q23.1
HGNC:26138	ZFP2	ZFP2 zinc finger protein	5q35.3	05q35.3
HGNC:12861	ZFP3	ZFP3 zinc finger protein	17p13.2	17p13.2
HGNC:29312	ZFP14	ZFP14 zinc finger protein	19q13.13	19q13.13
HGNC:17801	ZFP28	ZFP28 zinc finger protein	19q13.43	19q13.43
HGNC:29555	ZFP30	ZFP30 zinc finger protein	19q13.12	19q13.12
HGNC:12862	ZFP36	ZFP36 ring finger protein	19q13.2	19q13.2
HGNC:1107	ZFP36L1	ZFP36 ring finger protein like 1	14q24.1	14q24.1
HGNC:1108	ZFP36L2	ZFP36 ring finger protein like 2	2p21	02p21
HGNC:12863	ZFP37	ZFP37 zinc finger protein	9q32	09q32
HGNC:26786	ZFP41	ZFP41 zinc finger protein	8q24.3	08q24.3
HGNC:30949	ZFP42	ZFP42 zinc finger protein	4q35.2	04q35.2
HGNC:18791	ZFP57	ZFP57 zinc finger protein	6p22.1	06p22.1
HGNC:23241	ZFP62	ZFP62 zinc finger protein	5q35.3	05q35.3
HGNC:15940	ZFP64	ZFP64 zinc finger protein	20q13.2	20q13.2
HGNC:24708	ZFP69	ZFP69 zinc finger protein	1p34.2	01p34.2
HGNC:28053	ZFP69B	ZFP69 zinc finger protein B	1p34.2	01p34.2
HGNC:28682	ZFP82	ZFP82 zinc finger protein	19q13.13	19q13.13
HGNC:23329	ZFP90	ZFP90 zinc finger protein	16q22.1	16q22.1
HGNC:14983	ZFP91	ZFP91 zinc finger protein	11q12.1	11q12.1
HGNC:12865	ZFP92	ZFP92 zinc finger protein	Xq28	Xq28
HGNC:12868	ZFPL1	zinc finger protein like 1	11q13.1	11q13.1
HGNC:19762	ZFPM1	zinc finger protein, FOG family member 1	16q24.2	16q24.2
HGNC:16700	ZFPM2	zinc finger protein, FOG family member 2	8q23	08q23
HGNC:17277	ZFR	zinc finger RNA binding protein	5p13.3	05p13.3
HGNC:29189	ZFR2	zinc finger RNA binding protein 2	19p13.3	19p13.3
HGNC:12869	ZFX	zinc finger protein X-linked	Xp22.11	Xp22.11
HGNC:12870	ZFY	zinc finger protein Y-linked	Yp11.2	Yp11.2
HGNC:13180	ZFYVE1	zinc finger FYVE-type containing 1	14q24.2	14q24.2
HGNC:6775	ZFYVE9	zinc finger FYVE-type containing 9	1p32.3	01p32.3
HGNC:20756	ZFYVE16	zinc finger FYVE-type containing 16	5q14.1	05q14.1
HGNC:20758	ZFYVE19	zinc finger FYVE-type containing 19	15q15.1	15q15.1
HGNC:20760	ZFYVE21	zinc finger FYVE-type containing 21	14q32.33	14q32.33
HGNC:20761	ZFYVE26	zinc finger FYVE-type containing 26	14q24.1	14q24.1
HGNC:26559	ZFYVE27	zinc finger FYVE-type containing 27	10q24.2	10q24.2
HGNC:29334	ZFYVE28	zinc finger FYVE-type containing 28	4p16.3	04p16.3
HGNC:30961	ZG16	zymogen granule protein 16	16p11.2	16p11.2
HGNC:30456	ZG16B	zymogen granule protein 16B	16p13.3	16p13.3
HGNC:37245	ZGLP1	zinc finger GATA like protein 1	19p13.2	19p13.2
HGNC:15948	ZGPAT	zinc finger CCCH-type and G-patch domain containing	20q13.33	20q13.33
HGNC:25654	ZGRF1	zinc finger GRF-type containing 1	4q25	04q25
HGNC:12871	ZHX1	zinc fingers and homeoboxes 1	8q24.13	08q24.13
HGNC:18513	ZHX2	zinc fingers and homeoboxes 2	8q24.13	08q24.13
HGNC:15935	ZHX3	zinc fingers and homeoboxes 3	20q12	20q12
HGNC:12872	ZIC1	Zic family member 1	3q24	03q24
HGNC:12873	ZIC2	Zic family member 2	13q32.3	13q32.3
HGNC:12874	ZIC3	Zic family member 3	Xq26.3	Xq26.3
HGNC:20393	ZIC4	Zic family member 4	3q24	03q24
HGNC:20322	ZIC5	Zic family member 5	13q32.3	13q32.3
HGNC:33104	ZIK1	zinc finger protein interacting with K protein 1	19q13.43	19q13.43
HGNC:12875	ZIM2	zinc finger imprinted 2	19q13.43	19q13.43
HGNC:16366	ZIM3	zinc finger imprinted 3	19q13.43	19q13.43
HGNC:13101	ZKSCAN1	zinc finger with KRAB and SCAN domains 1	7q22.1	07q22.1
HGNC:25677	ZKSCAN2	zinc finger with KRAB and SCAN domains 2	16p12.1	16p12.1
HGNC:13853	ZKSCAN3	zinc finger with KRAB and SCAN domains 3	6p22.1	06p22.1
HGNC:13854	ZKSCAN4	zinc finger with KRAB and SCAN domains 4	6p22.1	06p22.1
HGNC:12867	ZKSCAN5	zinc finger with KRAB and SCAN domains 5	7q22.1	07q22.1
HGNC:12955	ZKSCAN7	zinc finger with KRAB and SCAN domains 7	3p21.31	03p21.31
HGNC:12983	ZKSCAN8	zinc finger with KRAB and SCAN domains 8	6p21	06p21
HGNC:29377	ZMAT1	zinc finger matrin-type 1	Xq22.1	Xq22.1
HGNC:26433	ZMAT2	zinc finger matrin-type 2	5q31.3	05q31.3
HGNC:29983	ZMAT3	zinc finger matrin-type 3	3q26.32	03q26.32
HGNC:25844	ZMAT4	zinc finger matrin-type 4	8p11.21	08p11.21
HGNC:28046	ZMAT5	zinc finger matrin-type 5	22q12.2	22q12.2
HGNC:16493	ZMIZ1	zinc finger MIZ-type containing 1	10q22.3	10q22.3
HGNC:22229	ZMIZ2	zinc finger MIZ-type containing 2	7p13	07p13
HGNC:12877	ZMPSTE24	zinc metallopeptidase STE24	1p34.2	01p34.2
HGNC:26253	ZMYM1	zinc finger MYM-type containing 1	1p34.3	01p34.3
HGNC:12989	ZMYM2	zinc finger MYM-type containing 2	13q12.11	13q12.11
HGNC:13054	ZMYM3	zinc finger MYM-type containing 3	Xq13.1	Xq13.1
HGNC:13055	ZMYM4	zinc finger MYM-type containing 4	1p34.3	01p34.3
HGNC:13029	ZMYM5	zinc finger MYM-type containing 5	13q12.11	13q12.11
HGNC:13050	ZMYM6	zinc finger MYM-type containing 6	1p34.3	01p34.3
HGNC:9397	ZMYND8	zinc finger MYND-type containing 8	20q13.12	20q13.12
HGNC:19412	ZMYND10	zinc finger MYND-type containing 10	3p21.31	03p21.31
HGNC:16966	ZMYND11	zinc finger MYND-type containing 11	10p15.3	10p15.3
HGNC:21192	ZMYND12	zinc finger MYND-type containing 12	1p34.2	01p34.2
HGNC:20997	ZMYND15	zinc finger MYND-type containing 15	17p13.2	17p13.2
HGNC:21146	ZMYND19	zinc finger MYND-type containing 19	9q34.3	09q34.3
HGNC:12991	ZNF2	zinc finger protein 2	2q11.1	02q11.1
HGNC:13089	ZNF3	zinc finger protein 3	7q22.1	07q22.1
HGNC:13139	ZNF7	zinc finger protein 7	8q24.3	08q24.3
HGNC:13154	ZNF8	zinc finger protein 8	19q13.43	19q13.43
HGNC:12879	ZNF10	zinc finger protein 10	12q24.33	12q24.33
HGNC:12902	ZNF12	zinc finger protein 12	7p22.1	07p22.1
HGNC:12924	ZNF14	zinc finger protein 14	19p13.11	19p13.11
HGNC:12947	ZNF16	zinc finger protein 16	8q24.3	08q24.3
HGNC:12958	ZNF17	zinc finger protein 17	19q13.43	19q13.43
HGNC:12969	ZNF18	zinc finger protein 18	17p12	17p12
HGNC:12981	ZNF19	zinc finger protein 19	16q22.2	16q22.2
HGNC:12992	ZNF20	zinc finger protein 20	19p13.2	19p13.2
HGNC:13012	ZNF22	zinc finger protein 22	10q11.21	10q11.21
HGNC:13023	ZNF23	zinc finger protein 23	16q22.2	16q22.2
HGNC:13032	ZNF24	zinc finger protein 24	18q12.2	18q12.2
HGNC:13043	ZNF25	zinc finger protein 25	10p11.21	10p11.21
HGNC:13053	ZNF26	zinc finger protein 26	12q24.33	12q24.33
HGNC:13073	ZNF28	zinc finger protein 28	19q13.41	19q13.41
HGNC:13090	ZNF30	zinc finger protein 30	19q13.13	19q13.13
HGNC:13095	ZNF32	zinc finger protein 32	10q11.21	10q11.21
HGNC:13096	ZNF33A	zinc finger protein 33A	10p11.1	10p11.1
HGNC:13097	ZNF33B	zinc finger protein 33B	10q11.21	10q11.21
HGNC:13098	ZNF34	zinc finger protein 34	8q24.3	08q24.3
HGNC:13099	ZNF35	zinc finger protein 35	3p21.31	03p21.31
HGNC:13102	ZNF37A	zinc finger protein 37A	10p11.1	10p11.1
HGNC:13107	ZNF41	zinc finger protein 41	Xp11.3	Xp11.3
HGNC:13109	ZNF43	zinc finger protein 43	19p12	19p12
HGNC:13110	ZNF44	zinc finger protein 44	19p13.2	19p13.2
HGNC:13111	ZNF45	zinc finger protein 45	19q13.2	19q13.2
HGNC:13114	ZNF48	zinc finger protein 48	16p11.2	16p11.2
HGNC:13125	ZNF57	zinc finger protein 57	19p13.3	19p13.3
HGNC:13135	ZNF66	zinc finger protein 66	19p12	19p12
HGNC:13138	ZNF69	zinc finger protein 69	19p13.2	19p13.2
HGNC:13140	ZNF70	zinc finger protein 70	22q11.23	22q11.23
HGNC:13141	ZNF71	zinc finger protein 71	19q13.4	19q13.4
HGNC:13144	ZNF74	zinc finger protein 74	22q11.21	22q11.21
HGNC:13146	ZNF75A	zinc finger protein 75a	16p13.3	16p13.3
HGNC:13145	ZNF75D	zinc finger protein 75D	Xq26.3	Xq26.3
HGNC:13149	ZNF76	zinc finger protein 76	6p21.31	06p21.31
HGNC:13150	ZNF77	zinc finger protein 77	19p13.3	19p13.3
HGNC:13153	ZNF79	zinc finger protein 79	9q33.3	09q33.3
HGNC:13155	ZNF80	zinc finger protein 80	3q13.31	03q13.31
HGNC:13156	ZNF81	zinc finger protein 81	Xp11.23	Xp11.23
HGNC:13158	ZNF83	zinc finger protein 83	19q13.41	19q13.41
HGNC:13159	ZNF84	zinc finger protein 84	12q24.33	12q24.33
HGNC:13160	ZNF85	zinc finger protein 85	19p12	19p12
HGNC:13165	ZNF90	zinc finger protein 90	19p12	19p12
HGNC:13166	ZNF91	zinc finger protein 91	19p12	19p12
HGNC:13168	ZNF92	zinc finger protein 92	7q11.21	07q11.21
HGNC:13169	ZNF93	zinc finger protein 93	19p12	19p12
HGNC:13174	ZNF98	zinc finger protein 98	19p12	19p12
HGNC:13175	ZNF99	zinc finger protein 99	19p12	19p12
HGNC:12880	ZNF100	zinc finger protein 100	19p13.1	19p13.1
HGNC:12881	ZNF101	zinc finger protein 101	19p13.11	19p13.11
HGNC:12886	ZNF106	zinc finger protein 106	15q15.1	15q15.1
HGNC:12887	ZNF107	zinc finger protein 107	7q11.21	07q11.21
HGNC:12892	ZNF112	zinc finger protein 112	19q13.31	19q13.31
HGNC:12894	ZNF114	zinc finger protein 114	19q13.33	19q13.33
HGNC:12897	ZNF117	zinc finger protein 117	7q11.21	07q11.21
HGNC:12904	ZNF121	zinc finger protein 121	19p13.2	19p13.2
HGNC:12907	ZNF124	zinc finger protein 124	1q44	01q44
HGNC:12915	ZNF131	zinc finger protein 131	5p12	05p12
HGNC:12916	ZNF132	zinc finger protein 132	19q13.4	19q13.4
HGNC:12917	ZNF133	zinc finger protein 133	20p11.23	20p11.23
HGNC:12918	ZNF134	zinc finger protein 134	19q13.4	19q13.4
HGNC:12919	ZNF135	zinc finger protein 135	19q13.4	19q13.4
HGNC:12920	ZNF136	zinc finger protein 136	19p13.2	19p13.2
HGNC:12922	ZNF138	zinc finger protein 138	7q11.21	07q11.21
HGNC:12925	ZNF140	zinc finger protein 140	12q24.33	12q24.33
HGNC:12926	ZNF141	zinc finger protein 141	4p16.3	04p16.3
HGNC:12927	ZNF142	zinc finger protein 142	2q35	02q35
HGNC:12928	ZNF143	zinc finger protein 143	11p15.4	11p15.4
HGNC:12931	ZNF146	zinc finger protein 146	19q13.1	19q13.1
HGNC:12933	ZNF148	zinc finger protein 148	3q21.2	03q21.2
HGNC:12939	ZNF154	zinc finger protein 154	19q13.43	19q13.43
HGNC:12940	ZNF155	zinc finger protein 155	19q13.31	19q13.31
HGNC:12942	ZNF157	zinc finger protein 157	Xp11.3	Xp11.3
HGNC:12948	ZNF160	zinc finger protein 160	19q13.42	19q13.42
HGNC:12953	ZNF165	zinc finger protein 165	6p22.1	06p22.1
HGNC:12957	ZNF169	zinc finger protein 169	9q22.32	09q22.32
HGNC:12963	ZNF174	zinc finger protein 174	16p13.3	16p13.3
HGNC:12964	ZNF175	zinc finger protein 175	19q13.41	19q13.41
HGNC:12966	ZNF177	zinc finger protein 177	19p13.2	19p13.2
HGNC:12970	ZNF180	zinc finger protein 180	19q13.2	19q13.2
HGNC:12971	ZNF181	zinc finger protein 181	19q13.11	19q13.11
HGNC:13001	ZNF182	zinc finger protein 182	Xp11.23	Xp11.23
HGNC:12975	ZNF184	zinc finger protein 184	6p22.1	06p22.1
HGNC:12976	ZNF185	zinc finger protein 185 with LIM domain	Xq28	Xq28
HGNC:12980	ZNF189	zinc finger protein 189	9q31.1	09q31.1
HGNC:12986	ZNF195	zinc finger protein 195	11p15.5	11p15.5
HGNC:12988	ZNF197	zinc finger protein 197	3p21.31	03p21.31
HGNC:12993	ZNF200	zinc finger protein 200	16p13.3	16p13.3
HGNC:12994	ZNF202	zinc finger protein 202	11q23.3	11q23.3
HGNC:12996	ZNF205	zinc finger protein 205	16p13.3	16p13.3
HGNC:12998	ZNF207	zinc finger protein 207	17q11.2	17q11.2
HGNC:12999	ZNF208	zinc finger protein 208	19p12	19p12
HGNC:13003	ZNF211	zinc finger protein 211	19q13.4	19q13.4
HGNC:13004	ZNF212	zinc finger protein 212	7q36.1	07q36.1
HGNC:13005	ZNF213	zinc finger protein 213	16p13.3	16p13.3
HGNC:13006	ZNF214	zinc finger protein 214	11p15.4	11p15.4
HGNC:13007	ZNF215	zinc finger protein 215	11p15.4	11p15.4
HGNC:13009	ZNF217	zinc finger protein 217	20q13.2	20q13.2
HGNC:13011	ZNF219	zinc finger protein 219	14q11	14q11
HGNC:13014	ZNF221	zinc finger protein 221	19q13.31	19q13.31
HGNC:13015	ZNF222	zinc finger protein 222	19q13.31	19q13.31
HGNC:13016	ZNF223	zinc finger protein 223	19q13.31	19q13.31
HGNC:13017	ZNF224	zinc finger protein 224	19q13.31	19q13.31
HGNC:13018	ZNF225	zinc finger protein 225	19q13.31	19q13.31
HGNC:13019	ZNF226	zinc finger protein 226	19q13.31	19q13.31
HGNC:13020	ZNF227	zinc finger protein 227	19q13.31	19q13.31
HGNC:13022	ZNF229	zinc finger protein 229	19q13.2	19q13.2
HGNC:13024	ZNF230	zinc finger protein 230	19q13.31	19q13.31
HGNC:13026	ZNF232	zinc finger protein 232	17p13.2	17p13.2
HGNC:30946	ZNF233	zinc finger protein 233	19q13.31	19q13.31
HGNC:13027	ZNF234	zinc finger protein 234	19q13.31	19q13.31
HGNC:12866	ZNF235	zinc finger protein 235	19q13.2	19q13.2
HGNC:13028	ZNF236	zinc finger protein 236	18q23	18q23
HGNC:13031	ZNF239	zinc finger protein 239	10q11.22-q11.23	10q11.22-q11.23
HGNC:13041	ZNF248	zinc finger protein 248	10p11.21	10p11.21
HGNC:13044	ZNF250	zinc finger protein 250	8q24.3	08q24.3
HGNC:13045	ZNF251	zinc finger protein 251	8q24.3	08q24.3
HGNC:13497	ZNF253	zinc finger protein 253	19p13.11	19p13.11
HGNC:13047	ZNF254	zinc finger protein 254	19p13	19p13
HGNC:13049	ZNF256	zinc finger protein 256	19q13	19q13
HGNC:13498	ZNF257	zinc finger protein 257	19p12	19p12
HGNC:13499	ZNF260	zinc finger protein 260	19q13.12	19q13.12
HGNC:13056	ZNF263	zinc finger protein 263	16p13.3	16p13.3
HGNC:13057	ZNF264	zinc finger protein 264	19q13.43	19q13.43
HGNC:13059	ZNF266	zinc finger protein 266	19p13.2	19p13.2
HGNC:13060	ZNF267	zinc finger protein 267	16p11.2	16p11.2
HGNC:13061	ZNF268	zinc finger protein 268	12q24.33	12q24.33
HGNC:13067	ZNF273	zinc finger protein 273	7q11.21	07q11.21
HGNC:13068	ZNF274	zinc finger protein 274	19q13.43	19q13.43
HGNC:13069	ZNF275	zinc finger protein 275	Xq28	Xq28
HGNC:23330	ZNF276	zinc finger protein 276	16q24.3	16q24.3
HGNC:13070	ZNF277	zinc finger protein 277	7q31.1	07q31.1
HGNC:18597	ZNF280A	zinc finger protein 280A	22q11.22	22q11.22
HGNC:23022	ZNF280B	zinc finger protein 280B	22q11.22	22q11.22
HGNC:25955	ZNF280C	zinc finger protein 280C	Xq26.1	Xq26.1
HGNC:25953	ZNF280D	zinc finger protein 280D	15q21.2	15q21.2
HGNC:13075	ZNF281	zinc finger protein 281	1q32.1	01q32.1
HGNC:13076	ZNF282	zinc finger protein 282	7q36.1	07q36.1
HGNC:13077	ZNF283	zinc finger protein 283	19q13.31	19q13.31
HGNC:13078	ZNF284	zinc finger protein 284	19q13.31	19q13.31
HGNC:13079	ZNF285	zinc finger protein 285	19q13.31	19q13.31
HGNC:13501	ZNF286A	zinc finger protein 286A	17p12	17p12
HGNC:13502	ZNF287	zinc finger protein 287	17p11.2	17p11.2
HGNC:18410	ZNF292	zinc finger protein 292	6q14.3	06q14.3
HGNC:15981	ZNF296	zinc finger protein 296	19q13.32	19q13.32
HGNC:13091	ZNF300	zinc finger protein 300	5q33.1	05q33.1
HGNC:13848	ZNF302	zinc finger protein 302	19q13.11	19q13.11
HGNC:13505	ZNF304	zinc finger protein 304	19q13.4	19q13.4
HGNC:13847	ZNF311	zinc finger protein 311	6p22.1	06p22.1
HGNC:13843	ZNF316	zinc finger protein 316	7p22.1	07p22.1
HGNC:13507	ZNF317	zinc finger protein 317	19p13	19p13
HGNC:13578	ZNF318	zinc finger protein 318	6p21.1	06p21.1
HGNC:13644	ZNF319	zinc finger protein 319	16q21	16q21
HGNC:13842	ZNF320	zinc finger protein 320	19q13.41	19q13.41
HGNC:23640	ZNF322	zinc finger protein 322	6p22.2	06p22.2
HGNC:14096	ZNF324	zinc finger protein 324	19q13.43	19q13.43
HGNC:33107	ZNF324B	zinc finger protein 324B	19q13.43	19q13.43
HGNC:14104	ZNF326	zinc finger protein 326	1p22.2	01p22.2
HGNC:14209	ZNF329	zinc finger protein 329	19q13.43	19q13.43
HGNC:15462	ZNF330	zinc finger protein 330	4q31.21	04q31.21
HGNC:15489	ZNF331	zinc finger protein 331	19q13	19q13
HGNC:15624	ZNF333	zinc finger protein 333	19p13.12	19p13.12
HGNC:15806	ZNF334	zinc finger protein 334	20q13.12	20q13.12
HGNC:15807	ZNF335	zinc finger protein 335	20q13.12	20q13.12
HGNC:15809	ZNF337	zinc finger protein 337	20p11.21	20p11.21
HGNC:15992	ZNF341	zinc finger protein 341	20q11.22	20q11.22
HGNC:16017	ZNF343	zinc finger protein 343	20p13	20p13
HGNC:16367	ZNF345	zinc finger protein 345	19q13.12	19q13.12
HGNC:16403	ZNF346	zinc finger protein 346	5q35.2	05q35.2
HGNC:16447	ZNF347	zinc finger protein 347	19q13.42	19q13.42
HGNC:16656	ZNF350	zinc finger protein 350	19q13.41	19q13.41
HGNC:11628	ZNF354A	zinc finger protein 354A	5q35.3	05q35.3
HGNC:17197	ZNF354B	zinc finger protein 354B	5q35.3	05q35.3
HGNC:16736	ZNF354C	zinc finger protein 354C	5q35.3	05q35.3
HGNC:16838	ZNF358	zinc finger protein 358	19p13.2	19p13.2
HGNC:18079	ZNF362	zinc finger protein 362	1p35.1	01p35.1
HGNC:18194	ZNF365	zinc finger protein 365	10q21.2	10q21.2
HGNC:18316	ZNF366	zinc finger protein 366	5q13.1	05q13.1
HGNC:18320	ZNF367	zinc finger protein 367	9q22.32	09q22.32
HGNC:17409	ZNF382	zinc finger protein 382	19q13.12	19q13.12
HGNC:18609	ZNF383	zinc finger protein 383	19q13.13	19q13.13
HGNC:11955	ZNF384	zinc finger protein 384	12p13.31	12p13.31
HGNC:17521	ZNF385A	zinc finger protein 385A	12q13.13	12q13.13
HGNC:26332	ZNF385B	zinc finger protein 385B	2q31.2-q31.3	02q31.2-q31.3
HGNC:33722	ZNF385C	zinc finger protein 385C	17q21.2	17q21.2
HGNC:26191	ZNF385D	zinc finger protein 385D	3p24.3	03p24.3
HGNC:18779	ZNF391	zinc finger protein 391	6p22.1	06p22.1
HGNC:18832	ZNF394	zinc finger protein 394	7q22.1	07q22.1
HGNC:18737	ZNF395	zinc finger protein 395	8p21.1	08p21.1
HGNC:18824	ZNF396	zinc finger protein 396	18q12.2	18q12.2
HGNC:18818	ZNF397	zinc finger protein 397	18q12.2	18q12.2
HGNC:18373	ZNF398	zinc finger protein 398	7q35	07q35
HGNC:19417	ZNF404	zinc finger protein 404	19q13.31	19q13.31
HGNC:19904	ZNF407	zinc finger protein 407	18q23	18q23
HGNC:20041	ZNF408	zinc finger protein 408	11p11.2	11p11.2
HGNC:20144	ZNF410	zinc finger protein 410	14q24.3	14q24.3
HGNC:20630	ZNF414	zinc finger protein 414	19p13.2	19p13.2
HGNC:20636	ZNF415	zinc finger protein 415	19q13.42	19q13.42
HGNC:20645	ZNF416	zinc finger protein 416	19q13.4	19q13.4
HGNC:20646	ZNF417	zinc finger protein 417	19q13.43	19q13.43
HGNC:20647	ZNF418	zinc finger protein 418	19q13.43	19q13.43
HGNC:20648	ZNF419	zinc finger protein 419	19q13.43	19q13.43
HGNC:20649	ZNF420	zinc finger protein 420	19q13.12	19q13.12
HGNC:16762	ZNF423	zinc finger protein 423	16q12.1	16q12.1
HGNC:20690	ZNF425	zinc finger protein 425	7q36.1	07q36.1
